崒	On シュツ, シュチ, ソツ, ゾチ, スイ; Kun けわ.しい — rocky peaks; lofty and dangerous
崔	On ガイ, サイ, スイ; Kun がけ — cliff; bluff; precipice
崕	On ガイ; Kun がけ — cliff; bluff; precipice
崖	On ガイ, ゲ, ギ; Kun がけ, きし, はて — cliff; bluff; precipice
崗	On コウ; Kun おか — hill
崘	On ロン; Kun — — Kunlun mountains in Jiangsu
崙	On ロン; Kun — — place name
崚	On リョウ; Kun — — mountains towering in a row
崛	On クツ; Kun そばだ.つ, たか.い — high & lofty (mountains)
崟	On ギン; Kun みね — peak; mountaintop; steep; lofty
崠	On トウ, ツ; Kun — — place name in Guangxi province
崢	On ソウ; Kun — — high; steep
崤	On コ, コウ, ギョウ; Kun — — mountain in Henan
崦	On エン; Kun — — mountain in Kansu, where there is a cave into which the sun is said to sink at night
崧	On シュウ, シュ, スウ; Kun そばだ.つ — high mountain; lofty; eminent
崩	On ホウ; Kun くず.れる, -くず.れ, くず.す — crumble; die; demolish; level
崱	On ショク, ジキ; Kun — — lofty
崴	On ワイ, エ, イ; Kun — — high; lofty; precipitous
崽	On サイ, シャ, シ; Kun こども — child; servant; diminutive
崿	On ガク, ゴウ; Kun がけ, きし — cliffs
嵂	On リツ, リチ; Kun けわ.しい — lofty
嵆	On ケイ; Kun — — mountain in Henan; surname
嵇	On ケイ, ゲイ; Kun — — mountain in Henan; surname
嵊	On ショウ; Kun — — district in Shaohsing; Chekiang
嵋	On ビ; Kun — — place name
嵌	On カン; Kun は.める, は.まる, あな — go into; plunge; inlay
嵎	On グウ, グ; Kun くま — mountain recesses
嵐	On ラン; Kun あらし — storm; tempest
嵒	On ガン; Kun いわ, けわ.しい — rock
嵙	On カ; Kun やましな — place name
嵜	On キ; Kun さき, さい, みさき — steep; promontory
嵠	On ケイ; Kun たに, たにがわ — valley with a stream in it; gorge
嵩	On スウ, シュウ; Kun かさ, かさ.む, たか.い — be aggravated; grow worse; grow bulky; swell
嵬	On カイ, ギ; Kun — — high and flat
嵯	On サ, シ; Kun — — steep; craggy; rugged
嵳	On サ; Kun — — high; towering; irregular; rugged
嵶	On —; Kun たお.やか, たわ.む — mountain pass
嵾	On シン, サン, ソン; Kun — — uneven
嶁	On ル, ロウ; Kun いただ.き — Goulou mountain peak in Hunan
嶂	On ショウ; Kun みね — steep; lofty
嶄	On ザン, サン; Kun — — steep or high mountain
嶇	On ク; Kun けわ.しい — steep
嶋	On トウ; Kun しま — island
嶌	On トウ; Kun しま — island
嶐	On リュ; Kun やまのかたち — shape of a mountain
嶒	On ショウ, ゾウ; Kun — — towering; lofty; steep
嶓	On ハ; Kun — — Boshan; mountain in Shaanxi
嶔	On キン, コン, ケン, カン; Kun けわ.しい — lofty; towering
嶗	Laoshan; mountain in Shandong
嶙	On リン; Kun — — precipitous
嶝	On トウ; Kun さかみち — hill; uphill path
嶠	On キョウ; Kun — — high pointed mountain
嶢	On ギョウ; Kun けわ.しい — high; towering
嶧	On エキ, ヤク, セキ, シャク; Kun つら.なる — range of peaks; name of mountain
嶬	On ギ; Kun — — high; steep
嶮	On ケン; Kun けわ.しい — inaccessible place; impregnable position; steep place; sharp eyes
嶰	On カイ, ケ; Kun たに — gorge
嶲	On ケイ, エ, キ, スイ; Kun めぐり, つばめ — name of an old town in Sichuan; cuckoo; revolution of a wheel
嶴	On オウ, オク; Kun おく.まる, くま — island
嶷	On ギョク, ギ; Kun さと.い — wise
嶸	On コウ, オウ, エイ, ヨウ; Kun けわ.しい — high; steep; lofty; towering
嶺	On レイ, リョウ; Kun みね — peak; summit
嶼	On ショ; Kun しま — island
嶽	On ガク; Kun たけ — peak
巃	On ロウ, ル; Kun けわ.しい — lofty
巇	On キ; Kun けわ.しい — crack; hazardous; steep
巉	On ザン, サン; Kun — — rising precipitously; rising steeply
巋	On キ; Kun つら.なる — grand; stately; secure; lasting
巌	On ガン; Kun いわ, いわお, けわ.しい — rock; crag; boulder
巍	On ギ; Kun たか.い — high
巒	On ラン; Kun みね — small peak
巓	On テン; Kun いただき — summit
巖	On ガン; Kun いわ, いわお, けわ.しい — rock; crag; boulder
巘	On ゴン, ケン; Kun みね — summit; peak
巛	On セン; Kun かわ — curving river radical (no.47)
川	On セン; Kun かわ — stream; river; river or three-stroke river radical (no. 47)
州	On シュウ, ス; Kun す — state; province
巠	On ケイ, キョウ; Kun — — streams running underground; flowing water
巡	On ジュン; Kun めぐ.る, めぐ.り — patrol; go around; circumference
巢	On ソウ; Kun す, す.くう — nest; living quarter in tree
巣	On ソウ; Kun す, す.くう — nest; rookery; hive; cobweb; den
巤	On リョウ; Kun たてがみ, もと — mane; bristles, as on a hog; dorsal fins
工	On コウ, ク, グ; Kun — — craft; construction; katakana e radical (no. 48)
左	On サ, シャ; Kun ひだり — left
巧	On コウ; Kun たく.み, たく.む, うま.い — adroit; skilled; ingenuity
巨	On キョ; Kun — — gigantic; big; large; great
巩	On キョウ; Kun — — bind; firm; secure; strong
巫	On フ; Kun みこ, かんなぎ — sorcerer; medium; shrine maiden
差	On サ; Kun さ.す, さ.し — distinction; difference; variation; discrepancy; margin; balance
己	On コ, キ; Kun おのれ, つちのと, な — self
已	On イ; Kun や.む, すで.に, のみ, はなはだ — stop; halt; previously; already; long ago
巳	On シ; Kun み — sign of the snake or serpent; 9-11AM; sixth sign of Chinese zodiac
巴	On ハ; Kun ともえ, うずまき — comma-design
巵	On シ; Kun さかずき — large winecup; apt; fitting
巷	On コウ; Kun ちまた — fork in road; scene; arena; theater
巻	On カン, ケン; Kun ま.く, まき, ま.き — scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)
巽	On ソン; Kun たつみ — southeast
巾	On キン, フク; Kun おお.い, ちきり, きれ — towel; hanging scroll; width; cloth radical (no. 50)
帀	On ソウ; Kun めぐ.る, めぐ.らす — to go round; to make a circuit; to make a revolution; to turn round
市	On シ; Kun いち — market; city; town
布	On フ, ホ; Kun ぬの, し.く, きれ — linen; cloth; spread; distribute
帆	On ハン; Kun ほ — sail
帋	On シ; Kun かみ — paper; stationary; document
希	On キ, ケ; Kun まれ, こいねが.う — hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal
帑	On トウ, ド; Kun かねぐら — money repository
帒	On タイ; Kun ふくろ — bag; sack; case; pocket; pouch
帔	On ヒ; Kun ふくろ — skirt; long robe for women, having no sleeves and fasten down the front
帕	On バツ, メチ, ハ, ヘ, ハク, ミャク, ミュク; Kun つつ.む — turban; kerchief; veil; wrap
帖	On チョウ, ジョウ; Kun かきもの — quire (of paper); bundle of seaweed; counter for screens; notebook
帘	On レン, シン, ヨウ; Kun さけばた — flag-sign of a tavern
帙	On チツ; Kun ふまき — Japanese book cover
帚	On ソウ, シュウ; Kun ほうき — broom
帛	On ハク; Kun きぬ — cloth
帝	On テイ; Kun みかど — sovereign; the emperor; god; creator
帟	On エキ, ヤク; Kun ひらとばり — tent
帥	On スイ; Kun — — commander; leading troops; governor
帨	On セイ, サイ, エツ, エチ, スイ; Kun てふき — handkerchief; kerchief; shawl
師	On シ; Kun いくさ — expert; teacher; master; model; exemplar; army (incl. counter); war
席	On セキ; Kun むしろ — seat; mat; occasion; place
帮	On ホウ; Kun たす.ける — help; assist; defend; shoe upper
帯	On タイ; Kun お.びる, おび — sash; belt; obi; zone; region
帰	On キ; Kun かえ.る, かえ.す, おく.る, とつ.ぐ — homecoming; arrive at; lead to; result in
帲	On ヘイ, ヒョウ; Kun おお.う — shelter
帳	On チョウ; Kun とばり — notebook; account book; album; curtain; veil; net; tent
帵	On ワン, エン, オン; Kun — — remnants; tailor's cutting
帶	On タイ; Kun お.びる, おび — belt; girdle; band; strap; zone
帷	On イ; Kun とばり — curtain; screen
常	On ジョウ; Kun つね, とこ- — usual; ordinary; normal; common; regular; continually; always; long-lasting
帽	On ボウ, モウ; Kun ずきん, おお.う — cap; headgear
幀	On テイ, チョウ, トウ; Kun — — making books or scrolls
幃	On イ, キ; Kun とばり — bag
幄	On アク; Kun とばり — curtain
幅	On フク; Kun はば — hanging scroll; width
幇	On ホウ; Kun たす.ける — help
幋	On ハン; Kun あたまのかざり — belt
幌	On コウ; Kun ほろ, とばり — canopy; awning; hood; curtain
幎	On ベキ; Kun とばり — cloth covering
幔	On マン, バン; Kun まく — curtain
幕	On マク, バク; Kun とばり — curtain; bunting; act of play
幗	On カク; Kun — — woman's head covering; veil
幘	On サク, シャク; Kun ずきん — turban; conical cap
幛	On ショウ; Kun ぬの — scroll of silk; cloth presented
幞	On ホク; Kun ずきん — turban
幟	On シ; Kun のぼり — flag; banner; streamer
幡	On マン, ハン, バン, ホン; Kun はた — flag
幢	On トウ; Kun はた — flag; banner
幣	On ヘイ; Kun ぬさ — cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper
幤	On ヘイ; Kun ぬさ — Shinto zigzag paper offerings; bad habit; humble prefix; gift
幨	On セン; Kun とばり, ほろ, たちき.れる — curtain
幪	On ボウ, ム, モウ; Kun ふくさ — cover; shelter; screen; protect
幫	On ホウ; Kun たす.ける — help; assist; defend; shoe upper
幬	On チュウ, ジュ, トウ; Kun とばり — cover up; curtain
幭	On ベツ, メチ, バツ, マチ; Kun おおい — cover
幮	On チュ, ジュ, チュウ; Kun とばり, かや — curtain
幰	On ケン, コン; Kun ほろ — curtain at front of carriage
干	On カン; Kun ほ.す, ほ.し-, -ぼ.し, ひ.る — dry; parch; ebb; recede; interfere; intercede
平	On ヘイ, ビョウ, ヒョウ; Kun たい.ら, たい.らげる, ひら — even; flat; peace
年	On ネン; Kun とし — year; counter for years
幵	On ヘイ; Kun — — put together
并	On ヘイ, ヒョウ; Kun あわ.せる, なら.ぶ — put together
幷	On ヘイ, ヒョウ; Kun あわせる, ならぶ — combine
幸	On コウ; Kun さいわ.い, さち, しあわ.せ — happiness; blessing; fortune
幹	On カン; Kun みき — tree trunk; main part; talent; capability
幺	On ヨウ; Kun ちいさい — short thread radical (no. 52)
幻	On ゲン; Kun まぼろし — phantasm; vision; dream; illusion; apparition
幼	On ヨウ; Kun おさな.い — infancy; childhood
幽	On ユウ; Kun ふか.い, かす.か, くら.い, しろ.い — seclude; confine to a room; deep; profound; secluded; faint; dark; tranquil; calm
幾	On キ; Kun いく-, いく.つ, いく.ら — how many; how much; how far; how long; some; several
广	On ゲン; Kun — — dotted cliff radical (no. 53)
庀	On ヒ, ヘイ, ハイ; Kun おさ.める — to prepare; to regulate; to hand up
庁	On チョウ, テイ; Kun やくしょ — government office
広	On コウ; Kun ひろ.い, ひろ.まる, ひろ.める, ひろ.がる, ひろ.げる — wide; broad; spacious
庄	On ショウ, ソ, ソウ, ホウ; Kun — — level; in the country; manor; village; hamlet
庇	On ヒ; Kun ひさし, おお.う, かば.う — protect; shield; defend; eaves; canopy; penthouse; visor
床	On ショウ; Kun とこ, ゆか — bed; counter for beds; floor; padding; tatami
庋	On キ; Kun とだな — cupboard; pantry; to store
序	On ジョ; Kun つい.で, ついで — preface; beginning; order; precedence; occasion; chance; incidentally
底	On テイ; Kun そこ — bottom; sole; depth; bottom price; base; kind; sort
庖	On ホウ; Kun くりや — kitchen
店	On テン; Kun みせ, たな — store; shop
庚	On コウ; Kun かのえ — 7th; 7th calendar sign
府	On フ; Kun — — borough; urban prefecture; govt office; representative body; storehouse
庠	On ショウ; Kun まなびや — school
庤	On チ, ジ; Kun たくわ.える — prepare
庥	On キュウ, ク; Kun かげ — shade; shelter; protection
度	On ド, ト, タク; Kun たび, -た.い — degrees; occurrence; time; counter for occurrences; consider; attitude
座	On ザ; Kun すわ.る — squat; seat; cushion; gathering; sit
庫	On コ, ク; Kun くら — warehouse; storehouse
庬	On ボウ, モ, モウ; Kun はっきり.しない — abundant; mixed
庭	On テイ; Kun にわ — courtyard; garden; yard
庳	On ヒ; Kun ひく.い — low-built house
庵	On アン; Kun いおり, いお — hermitage; retreat
庶	On ショ; Kun — — commoner; all; bastard
康	On コウ; Kun — — ease; peace
庸	On ヨウ; Kun — — commonplace; ordinary; employment
庹	the length of one's two outstretched arms
庾	On ユ; Kun くら — granary; storehouse
廁	On シ, ショク; Kun かわや — toilet; lavatory; mingle with
廂	On ショウ, ソウ; Kun ひさし — eaves; canopy; vizor; hallways
廃	On ハイ; Kun すた.れる, すた.る — abolish; obsolete; cessation; discarding; abandon
廆	On カイ, エ, ケ; Kun かき — room; the wall of a house; man's name
廈	On カ, サ; Kun いえ — house
廉	On レン; Kun — — bargain; reason; charge; suspicion; point; account; purity; honest; low price; cheap; rested; contented; peaceful
廊	On ロウ; Kun — — corridor; hall; tower
廋	On シュウ, シュ, ソウ, ス; Kun かく.す — conceal; hide; search for; seek
廌	On チ; Kun — — unicorn
廎	On ケイ, キョウ, テイ; Kun いえのかたわら — room
廏	On キュウ; Kun うまや — barn; stable
廐	On キュウ; Kun うまや — barn; stable
廑	On キン, コン; Kun — — hut; careful
廓	On カク; Kun くるわ, とりで — enclosure; quarter; red-light district
廕	On イン, オン; Kun おお.う, かば.う, かげ — shade; protect; cover
廖	On リョウ; Kun — — empty; name
廚	On シュウ, ズ, チュ, チュウ; Kun くりや — kitchen
